match_id,match_name,match_url,source_url
832567ab-9459-4106-b990-e3c70e2aa0d8,Kidlat Shooters Aprlil Club Match,https://practiscore.com/results/all/832567ab-9459-4106-b990-e3c70e2aa0d8,https://practiscore.com/results?query=Kidlat%20Shooters
02f01a7a-04f5-4c85-b8e8-431e58d8653b,SPCGC Hosts Kidlat Shooters USPSA 04-07-22,https://practiscore.com/results/all/02f01a7a-04f5-4c85-b8e8-431e58d8653b,https://practiscore.com/results?query=Kidlat%20Shooters
f7e852b2-213c-4f55-873c-e1ecc559eafe,Kidlat Shooters March Club Match,https://practiscore.com/results/all/f7e852b2-213c-4f55-873c-e1ecc559eafe,https://practiscore.com/results?query=Kidlat%20Shooters
43bd8c33-3c4d-42b3-bc03-a7a3749dea7b,SPCGC Hosts Kidlat Shooters USPSA 03-03-22,https://practiscore.com/results/all/43bd8c33-3c4d-42b3-bc03-a7a3749dea7b,https://practiscore.com/results?query=Kidlat%20Shooters
d64aea4b-0d92-4105-ad1c-584eda7e4490,SPCGC Hosts Kidlat Shooters USPSA 02-03-22,https://practiscore.com/results/all/d64aea4b-0d92-4105-ad1c-584eda7e4490,https://practiscore.com/results?query=Kidlat%20Shooters
13bd4548-c672-4071-9686-133bb32b795a,SPCGC Hosts Kidlat Shooters USPSA 01-06-22,https://practiscore.com/results/all/13bd4548-c672-4071-9686-133bb32b795a,https://practiscore.com/results?query=Kidlat%20Shooters
4b3489fd-c1c7-4675-b9a2-bf9872ad79ee,Kidlat Shooters December Club Match,https://practiscore.com/results/all/4b3489fd-c1c7-4675-b9a2-bf9872ad79ee,https://practiscore.com/results?query=Kidlat%20Shooters
decbdbb2-73ce-45d3-bf39-00ae7f5c4344,SPCGC Hosts Kidlat Shooters USPSA 12-02-21,https://practiscore.com/results/all/decbdbb2-73ce-45d3-bf39-00ae7f5c4344,https://practiscore.com/results?query=Kidlat%20Shooters
7af10a34-7051-455e-814a-cfe0eb870c71,Kidlat Shooters Debut Match,https://practiscore.com/results/all/7af10a34-7051-455e-814a-cfe0eb870c71,https://practiscore.com/results?query=Kidlat%20Shooters
79b9cc40-9a80-4ccb-ac54-ce2a804fda34,SPCGC USPSA Hosts Kidlat shooters 10/07/21,https://practiscore.com/results/all/79b9cc40-9a80-4ccb-ac54-ce2a804fda34,https://practiscore.com/results?query=Kidlat%20Shooters
f103cede-9985-4220-a929-b297e0f822a7,SPCGC USPSA Hosts Kidlat shooters 9-2-21,https://practiscore.com/results/all/f103cede-9985-4220-a929-b297e0f822a7,https://practiscore.com/results?query=Kidlat%20Shooters
773fe4e7-b7f5-4793-9b1b-bc471cffd13e,SPCGC Hosts the Kidlat Shooters USPSA 8/19/21,https://practiscore.com/results/all/773fe4e7-b7f5-4793-9b1b-bc471cffd13e,https://practiscore.com/results?query=Kidlat%20Shooters
5e3fa4b0-988e-4f79-8dc6-e34b62973f54,SPCGC Hosts Kidlat Shooters USPSA 07/01/21,https://practiscore.com/results/all/5e3fa4b0-988e-4f79-8dc6-e34b62973f54,https://practiscore.com/results?query=Kidlat%20Shooters
dea9fa79-0fac-4278-b196-f9e6999dd83d,SPCGC Hosts Kidlat Shooters USPSA 06-03-21,https://practiscore.com/results/all/dea9fa79-0fac-4278-b196-f9e6999dd83d,https://practiscore.com/results?query=Kidlat%20Shooters
c0bb797d-61c8-445c-8f1d-db1cdcc9f6bf,Kidlat shooters july club match,https://practiscore.com/results/all/c0bb797d-61c8-445c-8f1d-db1cdcc9f6bf,https://practiscore.com/results?query=Kidlat%20Shooters
72622d41-6802-4936-9a39-7cffea8b9986,kidlat shooters march club match,https://practiscore.com/results/all/72622d41-6802-4936-9a39-7cffea8b9986,https://practiscore.com/results?query=Kidlat%20Shooters
d43b49ff-9bff-4040-8e33-abc0a3faf72e,Kidlat Shooters February Match,https://practiscore.com/results/all/d43b49ff-9bff-4040-8e33-abc0a3faf72e,https://practiscore.com/results?query=Kidlat%20Shooters
e4316eaf-1dd4-4446-9836-b27a131461d4,Kidlat shooters November Match,https://practiscore.com/results/all/e4316eaf-1dd4-4446-9836-b27a131461d4,https://practiscore.com/results?query=Kidlat%20Shooters
9abf8d0c-47d9-4e28-8fd5-0fbdd023f688,Kidlat Shooters September Club Match,https://practiscore.com/results/all/9abf8d0c-47d9-4e28-8fd5-0fbdd023f688,https://practiscore.com/results?query=Kidlat%20Shooters
8cc210ce-d243-4836-a571-7981f2a0aa7b,Kidlat Shooters August Match,https://practiscore.com/results/all/8cc210ce-d243-4836-a571-7981f2a0aa7b,https://practiscore.com/results?query=Kidlat%20Shooters
9cde7d86-0f42-42b1-846d-3358f3d19b0e,Kidlat Shooters -Solidarity Lodge#1457 Shootfest,https://practiscore.com/results/all/9cde7d86-0f42-42b1-846d-3358f3d19b0e,https://practiscore.com/results?query=Kidlat%20Shooters
3836ef48-5e2d-412b-9d86-7cba11304342,KIdlat Shooters November Match,https://practiscore.com/results/all/3836ef48-5e2d-412b-9d86-7cba11304342,https://practiscore.com/results?query=Kidlat%20Shooters
6f60a64e-7e45-41f1-880a-3134022b6b01,KIdlat Shooters July Club Match,https://practiscore.com/results/all/6f60a64e-7e45-41f1-880a-3134022b6b01,https://practiscore.com/results?query=Kidlat%20Shooters
992d5bda-77f3-4559-ad22-cbaf95ef6e0e,Kidlat Shooters March Match,https://practiscore.com/results/all/992d5bda-77f3-4559-ad22-cbaf95ef6e0e,https://practiscore.com/results?query=Kidlat%20Shooters
77cef794-b245-4e84-aa20-58eb3ab6e78e,Kidlat Shooters February Match,https://practiscore.com/results/all/77cef794-b245-4e84-aa20-58eb3ab6e78e,https://practiscore.com/results?query=Kidlat%20Shooters
43D7EB04-0407-4D01-AE01-A8D77044DBA6,Kidlat Shooters March Club Match,https://practiscore.com/results/all/43D7EB04-0407-4D01-AE01-A8D77044DBA6,https://practiscore.com/results?query=Kidlat%20Shooters
bc6c337a-35be-4444-b854-66b2104af8c0,KIDLAT SHOOTER March USPSA Club Match,https://practiscore.com/results/all/bc6c337a-35be-4444-b854-66b2104af8c0,https://practiscore.com/results?query=Kidlat%20Shooters
